Favorite-BatAge,Favorite-R/G,Favorite-PA,Favorite-AB,Favorite-H,Favorite-2B,Favorite-3B,Favorite-HR,Favorite-BB,Favorite-SO,Favorite-BA,Favorite-OBP,Favorite-SLG,Favorite-OPS,Favorite-TB,Favorite-HBP,Favorite-LOB,Result,Distance,BatAge,R/G,PA,AB,H,2B,3B,HR,BB,SO,BA,OBP,SLG,OPS,TB,HBP,LOB,ERA_Starting,ERA_Opposing,CG_Starting,CG_Opposing,IP_Starting,IP_Opposing,ERA+_Starting ,ERA+_Opposing,FIP_Starting,FIP_Opposing,WHIP_Starting,WHIP_Opposing,H9_Starting ,H9_Opposing,HR9_Starting,HR9_Opposing,BB9_Starting,BB9_Opposing,SO9_Starting ,SO9_Opposing,SO/W_Starting,SO/W_Opposing
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1260.34,27.1,4.42,6195,5475,1415,274,43,150,540,1388,0.258,0.33299999999999996,0.406,0.74,2225,101,1156,2.88,2.98,1.0,0.0,200.1,66.1,144.0,138.0,2.7,3.55,1.033,1.085,6.4,6.1,0.9,1.1,2.9,3.7,12.4,11.0,4.31,11.0
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-1260.34,27.1,4.42,6195,5475,1415,274,43,150,540,1388,0.258,0.33299999999999996,0.406,0.74,2225,101,1156,2.52,1.89,1.0,0.0,214.0,180.2,164.0,217.0,2.78,2.94,0.902,0.9740000000000001,6.6,5.6,1.2,0.8,1.6,3.2,12.2,11.0,7.84,11.0
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1260.34,27.1,4.42,6195,5475,1415,274,43,150,540,1388,0.258,0.33299999999999996,0.406,0.74,2225,101,1156,3.13,3.8000000000000003,0.0,0.0,167.0,74.0,133.0,114.0,3.59,3.5866666666666673,1.162,1.1286666666666665,7.0,8.533333333333333,1.0,1.0999999999999999,3.4,1.6333333333333335,10.8,8.200000000000001,3.14,8.200000000000001
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1260.34,27.1,4.42,6195,5475,1415,274,43,150,540,1388,0.258,0.33299999999999996,0.406,0.74,2225,101,1156,2.88,7.610000000000001,1.0,0.0,200.1,24.1,144.0,96.2,2.7,7.234,1.033,1.6076000000000001,6.4,11.04,0.9,3.2600000000000002,2.9,3.46,12.4,8.040000000000001,4.31,8.040000000000001
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1260.34,27.1,4.42,6195,5475,1415,274,43,150,540,1388,0.258,0.33299999999999996,0.406,0.74,2225,101,1156,2.52,2.98,1.0,0.0,214.0,66.1,164.0,138.0,2.78,3.55,0.902,1.085,6.6,6.1,1.2,1.1,1.6,3.7,12.2,11.0,7.84,11.0
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1260.34,27.1,4.42,6195,5475,1415,274,43,150,540,1388,0.258,0.33299999999999996,0.406,0.74,2225,101,1156,3.13,1.89,0.0,0.0,167.0,180.2,133.0,217.0,3.59,2.94,1.162,0.9740000000000001,7.0,5.6,1.0,0.8,3.4,3.2,10.8,11.0,3.14,11.0
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,27.4,4.55,6163,5453,1308,266,24,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.52,3.6199999999999997,1.0,0.6666666666666666,214.0,126.8,164.0,132.66666666666666,2.78,4.37,0.902,1.245666666666667,6.6,8.2,1.2,1.3,1.6,3.0333333333333337,12.2,8.866666666666665,7.84,8.866666666666665
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,372.06,27.4,4.55,6163,5453,1308,266,24,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.74,4.5,1.0,0.0,204.2,66.0,111.0,106.0,3.69,5.25,1.314,1.3940000000000001,9.3,10.0,0.8,1.5,2.6,2.6,6.7,5.5,2.64,5.5
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,27.4,4.55,6163,5453,1308,266,24,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.88,4.18,1.0,0.0,200.1,157.0,144.0,113.0,2.7,4.43,1.033,1.121,6.4,7.9,0.9,1.4,2.9,2.2,12.4,7.6,4.31,7.6
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-372.06,27.4,4.55,6163,5453,1308,266,24,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.88,3.6199999999999997,1.0,0.6666666666666666,200.1,126.8,144.0,132.66666666666666,2.7,4.37,1.033,1.245666666666667,6.4,8.2,0.9,1.3,2.9,3.0333333333333337,12.4,8.866666666666665,4.31,8.866666666666665
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-372.06,27.4,4.55,6163,5453,1308,266,24,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.13,4.18,0.0,0.0,167.0,157.0,133.0,113.0,3.59,4.43,1.162,1.121,7.0,7.9,1.0,1.4,3.4,2.2,10.8,7.6,3.14,7.6
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-372.06,27.4,4.55,6163,5453,1308,266,24,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.52,5.78,1.0,1.0,214.0,146.1,164.0,82.0,2.78,5.47,0.902,1.3459999999999999,6.6,10.6,1.2,2.0,1.6,1.5,12.2,5.0,7.84,5.0
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-372.06,27.4,4.55,6163,5453,1308,266,24,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.52,3.6199999999999997,1.0,0.6666666666666666,214.0,126.8,164.0,132.66666666666666,2.78,4.37,0.902,1.245666666666667,6.6,8.2,1.2,1.3,1.6,3.0333333333333337,12.2,8.866666666666665,7.84,8.866666666666665
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-372.06,27.4,4.55,6163,5453,1308,266,24,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.13,4.5,0.0,0.0,167.0,66.0,133.0,106.0,3.59,5.25,1.162,1.3940000000000001,7.0,10.0,1.0,1.5,3.4,2.6,10.8,5.5,3.14,5.5
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-372.06,27.4,4.55,6163,5453,1308,266,24,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.74,6.79,1.0,0.0,204.2,102.0,111.0,70.0,3.69,5.25,1.314,1.6569999999999998,9.3,11.3,0.8,1.7,2.6,3.6,6.7,7.6,2.64,7.6
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,27.4,4.55,6163,5453,1308,266,24,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.88,3.6199999999999997,1.0,0.6666666666666666,200.1,126.8,144.0,132.66666666666666,2.7,4.37,1.033,1.245666666666667,6.4,8.2,0.9,1.3,2.9,3.0333333333333337,12.4,8.866666666666665,4.31,8.866666666666665
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,27.4,4.55,6163,5453,1308,266,24,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.52,4.5,1.0,0.0,214.0,66.0,164.0,106.0,2.78,5.25,0.902,1.3940000000000001,6.6,10.0,1.2,1.5,1.6,2.6,12.2,5.5,7.84,5.5
28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,27.4,4.55,6163,5453,1308,266,24,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.13,4.18,0.0,0.0,167.0,157.0,133.0,113.0,3.59,4.43,1.162,1.121,7.0,7.9,1.0,1.4,3.4,2.2,10.8,7.6,3.14,7.6
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1037.17,28.9,4.33,6027,5536,1436,260,24,193,390,1166,0.259,0.311,0.42,0.731,2323,45,1005,5.22,5.38,0.0,0.0,153.1,154.0,78.0,83.0,5.43,5.61,1.4280000000000002,1.325,9.2,8.4,1.9,2.0,3.6,3.6,8.6,7.7,2.35,7.7
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,1037.17,28.9,4.33,6027,5536,1436,260,24,193,390,1166,0.259,0.311,0.42,0.731,2323,45,1005,9.0,4.16,0.0,1.0,13.0,179.2,47.0,108.0,4.0,4.67,1.615,1.33,11.8,9.1,2.1,1.4,2.8,2.9,13.8,6.7,5.0,6.7
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1551.32,28.4,4.8,6248,5602,1497,271,31,194,486,1282,0.267,0.331,0.431,0.7609999999999999,2412,67,1130,4.77,4.26,0.0,0.0,109.1,181.2,86.0,93.0,4.38,4.58,1.3259999999999998,1.2990000000000002,9.6,8.7,1.5,1.5,2.3,3.0,8.1,8.4,3.5,8.4
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1551.32,28.4,4.8,6248,5602,1497,271,31,194,486,1282,0.267,0.331,0.431,0.7609999999999999,2412,67,1130,2.9,5.753333333333333,1.0,0.0,145.2,48.13333333333333,141.0,94.33333333333333,3.79,5.3933333333333335,1.119,1.547666666666667,7.2,9.866666666666667,0.9,1.6333333333333335,2.9,4.066666666666666,7.7,8.1,2.66,8.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1702.18,27.0,5.03,6261,5557,1444,286,31,206,593,1342,0.26,0.33399999999999996,0.434,0.768,2410,46,1147,3.0,3.28,0.0,5.0,132.0,211.1,136.0,135.0,3.07,4.46,1.189,1.126,6.8,7.5,0.7,1.3,3.9,2.6,11.0,7.1,2.82,7.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1702.18,27.0,5.03,6261,5557,1444,286,31,206,593,1342,0.26,0.33399999999999996,0.434,0.768,2410,46,1147,5.22,3.89,0.0,0.0,153.1,145.2,78.0,114.0,5.43,3.84,1.4280000000000002,1.229,9.2,8.1,1.9,0.9,3.6,3.0,8.6,8.6,2.35,8.6
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1702.18,27.0,5.03,6261,5557,1444,286,31,206,593,1342,0.26,0.33399999999999996,0.434,0.768,2410,46,1147,6.52,5.63,0.0,0.0,29.0,70.1,63.0,79.0,5.12,6.02,1.483,1.436,11.2,9.0,2.5,1.9,2.2,4.0,10.6,6.5,4.86,6.5
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-1702.18,27.0,5.03,6261,5557,1444,286,31,206,593,1342,0.26,0.33399999999999996,0.434,0.768,2410,46,1147,3.62,3.89,0.0,0.0,146.2,145.2,113.0,114.0,3.46,3.84,1.193,1.229,7.7,8.1,0.9,0.9,3.1,3.0,10.0,8.6,3.26,8.6
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-1702.18,27.0,5.03,6261,5557,1444,286,31,206,593,1342,0.26,0.33399999999999996,0.434,0.768,2410,46,1147,4.77,3.28,0.0,5.0,109.1,211.1,86.0,135.0,4.38,4.46,1.3259999999999998,1.126,9.6,7.5,1.5,1.3,2.3,2.6,8.1,7.1,3.5,7.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-1702.18,27.0,5.03,6261,5557,1444,286,31,206,593,1342,0.26,0.33399999999999996,0.434,0.768,2410,46,1147,5.22,5.07,0.0,0.0,153.1,158.0,78.0,87.0,5.43,4.85,1.4280000000000002,1.5319999999999998,9.2,10.4,1.9,1.4,3.6,3.4,8.6,6.9,2.35,6.9
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2293.76,28.6,5.3,6354,5594,1463,266,23,241,616,1386,0.262,0.33899999999999997,0.447,0.785,2498,64,1184,2.9,4.39,1.0,0.0,145.2,96.1,141.0,103.0,3.79,4.66,1.119,1.287,7.2,9.6,0.9,1.9,2.9,2.0,7.7,8.6,2.66,8.6
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,2293.76,28.6,5.3,6354,5594,1463,266,23,241,616,1386,0.262,0.33899999999999997,0.447,0.785,2498,64,1184,5.22,2.98,0.0,0.0,153.1,193.1,78.0,152.0,5.43,3.08,1.4280000000000002,1.04,9.2,7.0,1.9,1.0,3.6,2.4,8.6,10.7,2.35,10.7
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2293.76,28.6,5.3,6354,5594,1463,266,23,241,616,1386,0.262,0.33899999999999997,0.447,0.785,2498,64,1184,3.62,4.74,0.0,1.0,146.2,178.1,113.0,95.0,3.46,4.34,1.193,1.239,7.7,9.1,0.9,1.8,3.1,2.1,10.0,9.8,3.26,9.8
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2293.76,28.6,5.3,6354,5594,1463,266,23,241,616,1386,0.262,0.33899999999999997,0.447,0.785,2498,64,1184,5.8,3.88,0.0,0.0,54.1,155.1,71.0,116.0,4.45,4.07,1.5090000000000001,1.23,8.4,8.1,1.2,1.2,5.1,3.0,11.4,8.3,2.23,8.3
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2293.76,28.6,5.3,6354,5594,1463,266,23,241,616,1386,0.262,0.33899999999999997,0.447,0.785,2498,64,1184,5.22,2.98,0.0,0.0,153.1,193.1,78.0,152.0,5.43,3.08,1.4280000000000002,1.04,9.2,7.0,1.9,1.0,3.6,2.4,8.6,10.7,2.35,10.7
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2295.72,28.8,4.54,6169,5510,1379,286,28,224,529,1291,0.25,0.32,0.434,0.755,2393,57,1099,3.62,6.7,0.0,0.0,146.2,92.2,113.0,62.0,3.46,6.37,1.193,1.694,7.7,10.7,0.9,2.0,3.1,4.6,10.0,6.5,3.26,6.5
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2295.72,28.8,4.54,6169,5510,1379,286,28,224,529,1291,0.25,0.32,0.434,0.755,2393,57,1099,3.0,4.71,0.0,0.0,132.0,101.1,136.0,88.0,3.07,3.95,1.189,1.3719999999999999,6.8,10.1,0.7,1.2,3.9,2.2,11.0,7.5,2.82,7.5
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2295.72,28.8,4.54,6169,5510,1379,286,28,224,529,1291,0.25,0.32,0.434,0.755,2393,57,1099,5.22,7.88,0.0,0.0,153.1,48.0,78.0,53.0,5.43,6.95,1.4280000000000002,2.021,9.2,11.6,1.9,2.1,3.6,6.6,8.6,6.8,2.35,6.8
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,2.9,4.19,1.0,0.0,145.2,105.1,141.0,100.0,3.79,4.34,1.119,1.386,7.2,9.7,0.9,1.0,2.9,2.7,7.7,6.0,2.66,6.0
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,3.62,5.58,0.0,0.0,146.2,129.0,113.0,75.0,3.46,5.68,1.193,1.442,7.7,9.3,0.9,2.0,3.1,3.7,10.0,7.3,3.26,7.3
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,4.77,4.27,0.0,0.0,109.1,65.1,86.0,98.0,4.38,4.47,1.3259999999999998,1.3319999999999999,9.6,9.4,1.5,1.2,2.3,2.6,8.1,6.9,3.5,6.9
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,2.9,5.3,1.0,0.0,145.2,69.2,141.0,79.0,3.79,3.62,1.119,1.507,7.2,10.1,0.9,0.5,2.9,3.5,7.7,7.1,2.66,7.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,3.0,6.11,0.0,0.0,132.0,91.1,136.0,68.0,3.07,5.59,1.189,1.609,6.8,11.4,0.7,2.1,3.9,3.1,11.0,7.1,2.82,7.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,5.8,3.566666666666667,0.0,0.6666666666666666,54.1,108.06666666666668,71.0,122.0,4.45,4.006666666666667,1.5090000000000001,1.2123333333333333,8.4,7.7,1.2,1.0999999999999999,5.1,3.233333333333333,11.4,8.433333333333332,2.23,8.433333333333332
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,5.22,4.37,0.0,0.0,153.1,158.2,78.0,95.0,5.43,4.1,1.4280000000000002,1.399,9.2,9.5,1.9,1.0,3.6,3.1,8.6,7.9,2.35,7.9
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,6.52,5.3,0.0,0.0,29.0,69.2,63.0,79.0,5.12,3.62,1.483,1.507,11.2,10.1,2.5,0.5,2.2,3.5,10.6,7.1,4.86,7.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,5.22,4.37,0.0,0.0,153.1,158.2,78.0,95.0,5.43,4.1,1.4280000000000002,1.399,9.2,9.5,1.9,1.0,3.6,3.1,8.6,7.9,2.35,7.9
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,6.52,5.3,0.0,0.0,29.0,69.2,63.0,79.0,5.12,3.62,1.483,1.507,11.2,10.1,2.5,0.5,2.2,3.5,10.6,7.1,4.86,7.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,3.0,6.11,0.0,0.0,132.0,91.1,136.0,68.0,3.07,5.59,1.189,1.609,6.8,11.4,0.7,2.1,3.9,3.1,11.0,7.1,2.82,7.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,2.9,4.37,1.0,0.0,145.2,158.2,141.0,95.0,3.79,4.1,1.119,1.399,7.2,9.5,0.9,1.0,2.9,3.1,7.7,7.9,2.66,7.9
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,3.55,4.19,0.0,0.0,63.1,105.1,115.0,100.0,3.82,4.34,1.295,1.386,8.8,9.7,1.0,1.0,2.8,2.7,8.8,6.0,3.1,6.0
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,3.0,5.58,0.0,0.0,132.0,129.0,136.0,75.0,3.07,5.68,1.189,1.442,6.8,9.3,0.7,2.0,3.9,3.7,11.0,7.3,2.82,7.3
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,3.55,5.58,0.0,0.0,63.1,129.0,115.0,75.0,3.82,5.68,1.295,1.442,8.8,9.3,1.0,2.0,2.8,3.7,8.8,7.3,3.1,7.3
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,3.62,6.11,0.0,0.0,146.2,91.1,113.0,68.0,3.46,5.59,1.193,1.609,7.7,11.4,0.9,2.1,3.1,3.1,10.0,7.1,3.26,7.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,3.0,3.14,0.0,1.0,132.0,43.0,136.0,134.0,3.07,4.25,1.189,1.047,6.8,7.5,0.7,1.3,3.9,1.9,11.0,6.1,2.82,6.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,2624.74,28.7,4.56,6126,5464,1344,305,15,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,2.9,4.19,1.0,0.0,145.2,105.1,141.0,100.0,3.79,4.34,1.119,1.386,7.2,9.7,0.9,1.0,2.9,2.7,7.7,6.0,2.66,6.0
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2157.08,26.6,4.26,6133,5535,1382,287,36,174,494,1417,0.25,0.315,0.409,0.723,2263,47,1079,3.62,6.02,0.0,0.0,146.2,133.0,113.0,72.0,3.46,4.87,1.193,1.511,7.7,9.7,0.9,1.7,3.1,3.9,10.0,9.5,3.26,9.5
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,2157.08,26.6,4.26,6133,5535,1382,287,36,174,494,1417,0.25,0.315,0.409,0.723,2263,47,1079,5.22,3.54,0.0,0.0,153.1,168.0,78.0,122.0,5.43,3.27,1.4280000000000002,1.208,9.2,8.3,1.9,1.0,3.6,2.6,8.6,9.9,2.35,9.9
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-3039.78,29.5,4.63,6166,5551,1436,281,17,200,487,1267,0.259,0.325,0.424,0.7490000000000001,2351,78,1084,2.9,4.36,1.0,0.0,145.2,86.2,141.0,96.0,3.79,5.02,1.119,1.2919999999999998,7.2,8.9,0.9,1.8,2.9,2.7,7.7,8.1,2.66,8.1
