Favorite-BatAge,Favorite-R/G,Favorite-PA,Favorite-AB,Favorite-H,Favorite-2B,Favorite-3B,Favorite-HR,Favorite-BB,Favorite-SO,Favorite-BA,Favorite-OBP,Favorite-SLG,Favorite-OPS,Favorite-TB,Favorite-HBP,Favorite-LOB,Result,Distance,BatAge,R/G,PA,AB,H,2B,3B,HR,BB,SO,BA,OBP,SLG,OPS,TB,HBP,LOB,ERA_Starting,ERA_Opposing,CG_Starting,CG_Opposing,IP_Starting,IP_Opposing,ERA+_Starting ,ERA+_Opposing,FIP_Starting,FIP_Opposing,WHIP_Starting,WHIP_Opposing,H9_Starting ,H9_Opposing,HR9_Starting,HR9_Opposing,BB9_Starting,BB9_Opposing,SO9_Starting ,SO9_Opposing,SO/W_Starting,SO/W_Opposing
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2169.84,30.0,4.38,6073,5415,1314,251,14,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,5.22,4.52,0.0,0.0,153.1,77.2,78.0,94.0,5.43,5.13,1.4280000000000002,1.3,9.2,8.5,1.9,1.7,3.6,3.2,8.6,8.0,2.35,8.0
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-2169.84,30.0,4.38,6073,5415,1314,251,14,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,3.0,4.52,0.0,0.0,132.0,77.2,136.0,94.0,3.07,5.13,1.189,1.3,6.8,8.5,0.7,1.7,3.9,3.2,11.0,8.0,2.82,8.0
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2169.84,30.0,4.38,6073,5415,1314,251,14,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,5.22,4.92,0.0,1.0,153.1,181.0,78.0,86.0,5.43,5.1,1.4280000000000002,1.453,9.2,10.2,1.9,1.7,3.6,2.9,8.6,7.1,2.35,7.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-2169.84,30.0,4.38,6073,5415,1314,251,14,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,6.52,5.35,0.0,0.0,29.0,138.0,63.0,80.0,5.12,5.09,1.483,1.399,11.2,9.7,2.5,1.8,2.2,2.9,10.6,7.8,4.86,7.8
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2169.84,30.0,4.38,6073,5415,1314,251,14,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,3.55,3.64,0.0,0.0,63.1,121.0,115.0,117.0,3.82,4.84,1.295,1.198,8.8,8.6,1.0,1.4,2.8,2.2,8.8,5.4,3.1,5.4
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,2169.84,30.0,4.38,6073,5415,1314,251,14,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,3.0,4.55,0.0,0.0,132.0,85.0,136.0,94.0,3.07,4.56,1.189,1.3880000000000001,6.8,9.5,0.7,1.4,3.9,3.0,11.0,8.0,2.82,8.0
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2169.84,30.0,4.38,6073,5415,1314,251,14,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,3.62,4.92,0.0,1.0,146.2,181.0,113.0,86.0,3.46,5.1,1.193,1.453,7.7,10.2,0.9,1.7,3.1,2.9,10.0,7.1,3.26,7.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2169.84,30.0,4.38,6073,5415,1314,251,14,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,2.7466666666666666,2.28,0.0,0.0,137.33333333333334,27.2,212.33333333333334,189.0,3.533333333333333,2.44,1.0336666666666667,0.904,6.633333333333333,5.9,1.1666666666666667,0.3,2.6333333333333333,2.3,10.066666666666665,8.8,4.756666666666667,8.8
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,2169.84,30.0,4.38,6073,5415,1314,251,14,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,5.22,4.55,0.0,0.0,153.1,85.0,78.0,94.0,5.43,4.56,1.4280000000000002,1.3880000000000001,9.2,9.5,1.9,1.4,3.6,3.0,8.6,8.0,2.35,8.0
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2169.84,30.0,4.38,6073,5415,1314,251,14,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,3.0,4.92,0.0,1.0,132.0,181.0,136.0,86.0,3.07,5.1,1.189,1.453,6.8,10.2,0.7,1.7,3.9,2.9,11.0,7.1,2.82,7.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2169.84,30.0,4.38,6073,5415,1314,251,14,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,2.7466666666666666,2.28,0.0,0.0,137.33333333333334,27.2,212.33333333333334,189.0,3.533333333333333,2.44,1.0336666666666667,0.904,6.633333333333333,5.9,1.1666666666666667,0.3,2.6333333333333333,2.3,10.066666666666665,8.8,4.756666666666667,8.8
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2169.84,30.0,4.38,6073,5415,1314,251,14,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,3.62,4.21,0.0,0.0,146.2,62.0,113.0,101.0,3.46,3.9,1.193,1.339,7.7,8.1,0.9,1.2,3.1,3.9,10.0,10.7,3.26,10.7
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,1632.19,28.3,5.01,6224,5525,1405,314,39,220,578,1456,0.254,0.32899999999999996,0.445,0.774,2457,54,1118,3.55,3.2,0.0,1.0,63.1,202.1,115.0,147.0,3.82,3.31,1.295,1.072,8.8,7.7,1.0,1.1,2.8,2.0,8.8,9.6,3.1,9.6
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1632.19,28.3,5.01,6224,5525,1405,314,39,220,578,1456,0.254,0.32899999999999996,0.445,0.774,2457,54,1118,3.0,5.96,0.0,0.0,132.0,25.2,136.0,80.0,3.07,3.24,1.189,1.403,6.8,9.1,0.7,0.4,3.9,3.5,11.0,8.8,2.82,8.8
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-1632.19,28.3,5.01,6224,5525,1405,314,39,220,578,1456,0.254,0.32899999999999996,0.445,0.774,2457,54,1118,3.62,3.49,0.0,0.0,146.2,157.1,113.0,135.0,3.46,4.04,1.193,1.328,7.7,8.5,0.9,1.0,3.1,3.5,10.0,8.4,3.26,8.4
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-1632.19,28.3,5.01,6224,5525,1405,314,39,220,578,1456,0.254,0.32899999999999996,0.445,0.774,2457,54,1118,5.22,4.03,0.0,0.0,153.1,189.2,78.0,116.0,5.43,4.08,1.4280000000000002,1.4180000000000001,9.2,9.9,1.9,1.2,3.6,2.9,8.6,8.4,2.35,8.4
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-1128.16,28.7,4.52,6216,5584,1467,289,26,165,474,1184,0.263,0.326,0.41200000000000003,0.738,2303,66,1127,3.62,6.6000000000000005,0.0,0.6666666666666666,146.2,95.33333333333333,113.0,69.33333333333333,3.46,5.203333333333333,1.193,1.6010000000000002,7.7,12.166666666666666,0.9,1.7666666666666668,3.1,2.2666666666666666,10.0,5.633333333333333,3.26,5.633333333333333
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-1128.16,28.7,4.52,6216,5584,1467,289,26,165,474,1184,0.263,0.326,0.41200000000000003,0.738,2303,66,1127,4.77,4.456,0.0,0.0,109.1,71.46000000000001,86.0,101.4,4.38,4.036,1.3259999999999998,1.5294,9.6,9.66,1.5,0.9199999999999999,2.3,4.119999999999999,8.1,8.32,3.5,8.32
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1128.16,28.7,4.52,6216,5584,1467,289,26,165,474,1184,0.263,0.326,0.41200000000000003,0.738,2303,66,1127,3.0,4.32,0.0,0.0,132.0,100.0,136.0,101.0,3.07,4.19,1.189,1.57,6.8,9.0,0.7,0.9,3.9,5.1,11.0,9.7,2.82,9.7
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1128.16,28.7,4.52,6216,5584,1467,289,26,165,474,1184,0.263,0.326,0.41200000000000003,0.738,2303,66,1127,4.77,4.456,0.0,0.0,109.1,71.46000000000001,86.0,101.4,4.38,4.036,1.3259999999999998,1.5294,9.6,9.66,1.5,0.9199999999999999,2.3,4.119999999999999,8.1,8.32,3.5,8.32
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2012.74,28.6,4.59,6140,5650,1469,269,12,232,392,1412,0.26,0.312,0.435,0.747,2458,50,1041,4.77,4.68,0.0,0.0,109.1,186.2,86.0,93.0,4.38,4.48,1.3259999999999998,1.495,9.6,10.0,1.5,1.4,2.3,3.4,8.1,8.6,3.5,8.6
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2012.74,28.6,4.59,6140,5650,1469,269,12,232,392,1412,0.26,0.312,0.435,0.747,2458,50,1041,2.9,5.61,1.0,0.0,145.2,157.1,141.0,77.0,3.79,5.27,1.119,1.729,7.2,10.2,0.9,1.4,2.9,5.3,7.7,8.1,2.66,8.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2012.74,28.6,4.59,6140,5650,1469,269,12,232,392,1412,0.26,0.312,0.435,0.747,2458,50,1041,5.22,6.81,0.0,0.0,153.1,142.2,78.0,64.0,5.43,5.54,1.4280000000000002,1.591,9.2,10.7,1.9,2.1,3.6,3.7,8.6,8.8,2.35,8.8
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2012.74,28.6,4.59,6140,5650,1469,269,12,232,392,1412,0.26,0.312,0.435,0.747,2458,50,1041,3.55,7.84,0.0,0.0,63.1,93.0,115.0,55.0,3.82,6.93,1.295,1.892,8.8,12.1,1.0,2.3,2.8,4.9,8.8,6.1,3.1,6.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-2578.08,27.3,4.85,6338,5669,1461,302,19,168,571,1224,0.258,0.32899999999999996,0.40700000000000003,0.736,2305,53,1134,5.22,3.32,0.0,0.0,153.1,173.2,78.0,137.0,5.43,3.84,1.4280000000000002,1.3530000000000002,9.2,8.6,1.9,1.0,3.6,3.6,8.6,9.0,2.35,9.0
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2578.08,27.3,4.85,6338,5669,1461,302,19,168,571,1224,0.258,0.32899999999999996,0.40700000000000003,0.736,2305,53,1134,6.52,4.65,0.0,2.0,29.0,203.1,63.0,98.0,5.12,4.6,1.483,1.3969999999999998,11.2,10.4,2.5,1.7,2.2,2.1,10.6,8.0,4.86,8.0
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-2578.08,27.3,4.85,6338,5669,1461,302,19,168,571,1224,0.258,0.32899999999999996,0.40700000000000003,0.736,2305,53,1134,4.77,3.38,0.0,0.0,109.1,74.2,86.0,135.0,4.38,3.64,1.3259999999999998,1.192,9.6,7.8,1.5,1.0,2.3,2.9,8.1,9.2,3.5,9.2
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2578.08,27.3,4.85,6338,5669,1461,302,19,168,571,1224,0.258,0.32899999999999996,0.40700000000000003,0.736,2305,53,1134,3.0,4.19,0.0,0.0,132.0,137.1,136.0,109.0,3.07,3.97,1.189,1.2819999999999998,6.8,8.3,0.7,1.2,3.9,3.3,11.0,9.8,2.82,9.8
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2578.08,27.3,4.85,6338,5669,1461,302,19,168,571,1224,0.258,0.32899999999999996,0.40700000000000003,0.736,2305,53,1134,3.62,4.88,0.0,1.0,146.2,90.1,113.0,94.0,3.46,3.98,1.193,1.3840000000000001,7.7,8.7,0.9,0.9,3.1,3.8,10.0,8.3,3.26,8.3
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2578.08,27.3,4.85,6338,5669,1461,302,19,168,571,1224,0.258,0.32899999999999996,0.40700000000000003,0.736,2305,53,1134,3.55,2.92,0.0,0.0,63.1,24.2,115.0,158.0,3.82,4.58,1.295,1.135,8.8,7.7,1.0,1.5,2.8,2.6,8.8,6.9,3.1,6.9
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,1513.59,26.7,4.36,6059,5513,1412,256,37,186,401,1397,0.256,0.314,0.41700000000000004,0.731,2300,76,1055,2.9,6.2,1.0,0.0,145.2,135.0,141.0,69.0,3.79,6.45,1.119,1.7109999999999999,7.2,10.4,0.9,2.1,2.9,5.0,7.7,6.9,2.66,6.9
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,1513.59,26.7,4.36,6059,5513,1412,256,37,186,401,1397,0.256,0.314,0.41700000000000004,0.731,2300,76,1055,3.55,5.126666666666666,0.0,0.0,63.1,103.76666666666667,115.0,90.33333333333333,3.82,5.373333333333332,1.295,1.4006666666666667,8.8,9.433333333333332,1.0,1.6000000000000003,2.8,3.2000000000000006,8.8,5.833333333333333,3.1,5.833333333333333
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,1513.59,26.7,4.36,6059,5513,1412,256,37,186,401,1397,0.256,0.314,0.41700000000000004,0.731,2300,76,1055,3.0,4.15,0.0,0.0,132.0,69.1,136.0,104.0,3.07,4.69,1.189,1.37,6.8,8.3,0.7,1.6,3.9,4.0,11.0,9.9,2.82,9.9
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-1513.59,26.7,4.36,6059,5513,1412,256,37,186,401,1397,0.256,0.314,0.41700000000000004,0.731,2300,76,1055,3.55,2.38,0.0,0.0,63.1,45.1,115.0,181.0,3.82,4.94,1.295,0.9490000000000001,8.8,6.2,1.0,1.6,2.8,2.4,8.8,6.8,3.1,6.8
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-1513.59,26.7,4.36,6059,5513,1412,256,37,186,401,1397,0.256,0.314,0.41700000000000004,0.731,2300,76,1055,3.0,5.23,0.0,0.0,132.0,117.0,136.0,82.0,3.07,5.83,1.189,1.444,6.8,8.9,0.7,2.1,3.9,4.1,11.0,7.9,2.82,7.9
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-1513.59,26.7,4.36,6059,5513,1412,256,37,186,401,1397,0.256,0.314,0.41700000000000004,0.731,2300,76,1055,2.9,3.86,1.0,0.0,145.2,23.1,141.0,113.0,3.79,5.69,1.119,1.2429999999999999,7.2,6.2,0.9,1.5,2.9,5.0,7.7,7.3,2.66,7.3
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1794.85,28.0,5.05,6234,5511,1449,333,29,212,604,1153,0.263,0.33899999999999997,0.449,0.7879999999999999,2476,50,1158,2.9,4.98,1.0,1.0,145.2,141.0,141.0,92.0,3.79,4.12,1.119,1.2770000000000001,7.2,10.6,0.9,1.5,2.9,0.9,7.7,7.0,2.66,7.0
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,1794.85,28.0,5.05,6234,5511,1449,333,29,212,604,1153,0.263,0.33899999999999997,0.449,0.7879999999999999,2476,50,1158,5.22,2.25,0.0,5.0,153.1,203.2,78.0,202.0,5.43,2.5,1.4280000000000002,0.8690000000000001,9.2,6.2,1.9,0.9,3.6,1.6,8.6,11.7,2.35,11.7
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-1794.85,28.0,5.05,6234,5511,1449,333,29,212,604,1153,0.263,0.33899999999999997,0.449,0.7879999999999999,2476,50,1158,3.62,4.19,0.0,0.0,146.2,176.1,113.0,109.0,3.46,3.88,1.193,1.367,7.7,9.2,0.9,1.3,3.1,3.1,10.0,10.0,3.26,10.0
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-1794.85,28.0,5.05,6234,5511,1449,333,29,212,604,1153,0.263,0.33899999999999997,0.449,0.7879999999999999,2476,50,1158,5.22,3.11,0.0,0.0,153.1,121.2,78.0,147.0,5.43,3.85,1.4280000000000002,1.249,9.2,6.8,1.9,1.0,3.6,4.4,8.6,10.1,2.35,10.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-1794.85,28.0,5.05,6234,5511,1449,333,29,212,604,1153,0.263,0.33899999999999997,0.449,0.7879999999999999,2476,50,1158,4.77,4.28,0.0,0.0,109.1,103.0,86.0,107.0,4.38,3.48,1.3259999999999998,1.34,9.6,8.2,1.5,1.2,2.3,3.8,8.1,12.7,3.5,12.7
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-1781.36,29.6,4.54,6150,5556,1435,289,35,187,503,1313,0.258,0.324,0.424,0.748,2355,52,1104,3.0,3.83,0.0,1.0,132.0,164.2,136.0,117.0,3.07,3.67,1.189,1.1540000000000001,6.8,8.2,0.7,0.7,3.9,2.2,11.0,6.2,2.82,6.2
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-1781.36,29.6,4.54,6150,5556,1435,289,35,187,503,1313,0.258,0.324,0.424,0.748,2355,52,1104,3.62,5.31,0.0,0.0,146.2,101.2,113.0,84.0,3.46,4.39,1.193,1.6130000000000002,7.7,10.6,0.9,1.1,3.1,3.9,10.0,7.6,3.26,7.6
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-1781.36,29.6,4.54,6150,5556,1435,289,35,187,503,1313,0.258,0.324,0.424,0.748,2355,52,1104,5.22,2.7466666666666666,0.0,0.0,153.1,137.33333333333334,78.0,212.33333333333334,5.43,3.533333333333333,1.4280000000000002,1.0336666666666667,9.2,6.633333333333333,1.9,1.1666666666666667,3.6,2.6333333333333333,8.6,10.066666666666665,2.35,10.066666666666665
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1781.36,29.6,4.54,6150,5556,1435,289,35,187,503,1313,0.258,0.324,0.424,0.748,2355,52,1104,2.9,6.08,1.0,0.0,145.2,160.0,141.0,74.0,3.79,5.18,1.119,1.55,7.2,11.5,0.9,1.6,2.9,2.5,7.7,5.8,2.66,5.8
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-1037.17,28.9,4.33,6027,5536,1436,260,24,193,390,1166,0.259,0.311,0.42,0.731,2323,45,1005,5.22,4.16,0.0,1.0,153.1,179.2,78.0,108.0,5.43,4.67,1.4280000000000002,1.33,9.2,9.1,1.9,1.4,3.6,2.9,8.6,6.7,2.35,6.7
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-1037.17,28.9,4.33,6027,5536,1436,260,24,193,390,1166,0.259,0.311,0.42,0.731,2323,45,1005,2.9,3.81,1.0,0.0,145.2,146.1,141.0,117.0,3.79,3.46,1.119,1.2570000000000001,7.2,8.8,0.9,0.8,2.9,2.5,7.7,8.0,2.66,8.0
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1037.17,28.9,4.33,6027,5536,1436,260,24,193,390,1166,0.259,0.311,0.42,0.731,2323,45,1005,5.22,5.38,0.0,0.0,153.1,154.0,78.0,83.0,5.43,5.61,1.4280000000000002,1.325,9.2,8.4,1.9,2.0,3.6,3.6,8.6,7.7,2.35,7.7
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,1037.17,28.9,4.33,6027,5536,1436,260,24,193,390,1166,0.259,0.311,0.42,0.731,2323,45,1005,9.0,4.16,0.0,1.0,13.0,179.2,47.0,108.0,4.0,4.67,1.615,1.33,11.8,9.1,2.1,1.4,2.8,2.9,13.8,6.7,5.0,6.7
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1551.32,28.4,4.8,6248,5602,1497,271,31,194,486,1282,0.267,0.331,0.431,0.7609999999999999,2412,67,1130,4.77,4.26,0.0,0.0,109.1,181.2,86.0,93.0,4.38,4.58,1.3259999999999998,1.2990000000000002,9.6,8.7,1.5,1.5,2.3,3.0,8.1,8.4,3.5,8.4
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1551.32,28.4,4.8,6248,5602,1497,271,31,194,486,1282,0.267,0.331,0.431,0.7609999999999999,2412,67,1130,2.9,5.753333333333333,1.0,0.0,145.2,48.13333333333333,141.0,94.33333333333333,3.79,5.3933333333333335,1.119,1.547666666666667,7.2,9.866666666666667,0.9,1.6333333333333335,2.9,4.066666666666666,7.7,8.1,2.66,8.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1702.18,27.0,5.03,6261,5557,1444,286,31,206,593,1342,0.26,0.33399999999999996,0.434,0.768,2410,46,1147,3.0,3.28,0.0,5.0,132.0,211.1,136.0,135.0,3.07,4.46,1.189,1.126,6.8,7.5,0.7,1.3,3.9,2.6,11.0,7.1,2.82,7.1
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1702.18,27.0,5.03,6261,5557,1444,286,31,206,593,1342,0.26,0.33399999999999996,0.434,0.768,2410,46,1147,5.22,3.89,0.0,0.0,153.1,145.2,78.0,114.0,5.43,3.84,1.4280000000000002,1.229,9.2,8.1,1.9,0.9,3.6,3.0,8.6,8.6,2.35,8.6
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,1702.18,27.0,5.03,6261,5557,1444,286,31,206,593,1342,0.26,0.33399999999999996,0.434,0.768,2410,46,1147,6.52,5.63,0.0,0.0,29.0,70.1,63.0,79.0,5.12,6.02,1.483,1.436,11.2,9.0,2.5,1.9,2.2,4.0,10.6,6.5,4.86,6.5
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-1702.18,27.0,5.03,6261,5557,1444,286,31,206,593,1342,0.26,0.33399999999999996,0.434,0.768,2410,46,1147,3.62,3.89,0.0,0.0,146.2,145.2,113.0,114.0,3.46,3.84,1.193,1.229,7.7,8.1,0.9,0.9,3.1,3.0,10.0,8.6,3.26,8.6
28.8,5.53,6271.0,5611.0,1581.0,346.0,20.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-1702.18,27.0,5.03,6261,5557,1444,286,31,206,593,1342,0.26,0.33399999999999996,0.434,0.768,2410,46,1147,4.77,3.28,0.0,5.0,109.1,211.1,86.0,135.0,4.38,4.46,1.3259999999999998,1.126,9.6,7.5,1.5,1.3,2.3,2.6,8.1,7.1,3.5,7.1
