,Favorite-BatAge,Favorite-R/G,Favorite-PA,Favorite-AB,Favorite-H,Favorite-2B,Favorite-3B,Favorite-HR,Favorite-BB,Favorite-SO,Favorite-BA,Favorite-OBP,Favorite-SLG,Favorite-OPS,Favorite-TB,Favorite-HBP,Favorite-LOB,Result,Distance,BatAge,R/G,PA,AB,H,2B,3B,HR,BB,SO,BA,OBP,SLG,OPS,TB,HBP,LOB,ERA_Starting,ERA_Opposing,CG_Starting,CG_Opposing,IP_Starting,IP_Opposing,ERA+_Starting ,ERA+_Opposing,FIP_Starting,FIP_Opposing
71,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1614.32,28.8,4.63,6210,5542,1398,252,24,218,537,1458,0.252,0.32299999999999995,0.424,0.747,2352,58,1106,2.96,3.9050000000000002,1.01,1.29,93.5,73.0,0.0,0.0,104.1,70.15
72,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-1702.18,28.2,4.56,6154,5526,1379,317,22,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,4.12,3.51,1.19,1.21,96.0,178.0,0.0,0.0,91.2,159.0
73,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1702.18,28.2,4.56,6154,5526,1379,317,22,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,3.98,4.01,1.34,1.16,140.0,140.0,0.0,0.0,167.1,146.0
74,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1702.18,28.2,4.56,6154,5526,1379,317,22,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,2.58,6.39,0.8,1.46,300.0,10.0,1.0,0.0,223.0,25.1
75,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1702.18,28.2,4.56,6154,5526,1379,317,22,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,2.58,3.51,0.8,1.21,300.0,178.0,1.0,0.0,223.0,159.0
76,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1702.18,28.2,4.56,6154,5526,1379,317,22,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,2.5,4.01,0.89,1.16,326.0,140.0,0.0,0.0,212.1,146.0
77,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1702.18,28.2,4.56,6154,5526,1379,317,22,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,4.7,5.12,1.23,1.52,82.0,135.0,0.0,0.0,74.2,165.1
78,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1702.18,28.2,4.56,6154,5526,1379,317,22,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,4.12,3.68,1.19,1.22,96.0,195.0,0.0,0.0,91.2,200.1
0,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.88,4.02,1.03,1.33,276.0,129.0,1.0,0.0,200.1,125.1
1,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.13,3.31,1.16,1.16,201.0,63.0,0.0,0.0,167.0,51.2
2,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.52,4.74,0.9,1.3,290.0,64.0,1.0,0.0,214.0,76.0
3,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.86,4.15,1.17,1.2,142.0,180.0,0.0,1.0,128.1,180.0
4,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.88,3.41,1.03,1.27,276.0,98.0,1.0,0.0,200.1,129.1
5,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.52,3.66,0.9,1.28,290.0,87.0,1.0,0.0,214.0,76.1
6,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.74,4.02,1.31,1.33,153.0,129.0,0.0,0.0,204.2,125.1
7,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.52,4.74,0.9,1.3,290.0,64.0,1.0,0.0,214.0,76.0
8,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.86,4.15,1.17,1.2,142.0,180.0,0.0,1.0,128.1,180.0
9,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.74,4.15,1.31,1.2,153.0,180.0,0.0,1.0,204.2,180.0
10,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.52,3.41,0.9,1.27,290.0,98.0,1.0,0.0,214.0,129.1
11,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.19,4.18,1.24,1.24,34.0,85.0,0.0,0.0,37.0,92.2
12,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.52,4.15,0.9,1.2,290.0,180.0,1.0,1.0,214.0,180.0
13,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.19,3.41,1.24,1.27,34.0,98.0,0.0,0.0,37.0,129.1
15,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.88,3.31,1.03,1.16,276.0,63.0,1.0,0.0,200.1,51.2
16,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.88,4.15,1.03,1.2,276.0,180.0,1.0,1.0,200.1,180.0
17,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.52,3.41,0.9,1.27,290.0,98.0,1.0,0.0,214.0,129.1
18,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2169.84,29.6,4.45,6108,5472,1323,249,23,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.13,4.02,1.16,1.33,201.0,129.0,0.0,0.0,167.0,125.1
19,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1632.19,29.2,4.28,6157,5460,1283,259,50,176,560,1460,0.235,0.31,0.397,0.7070000000000001,2170,52,1086,2.88,15.75,1.03,3.25,276.0,4.0,1.0,0.0,200.1,4.0
20,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1632.19,29.2,4.28,6157,5460,1283,259,50,176,560,1460,0.235,0.31,0.397,0.7070000000000001,2170,52,1086,3.13,3.21,1.16,1.08,201.0,199.0,0.0,0.0,167.0,207.2
21,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1632.19,29.2,4.28,6157,5460,1283,259,50,176,560,1460,0.235,0.31,0.397,0.7070000000000001,2170,52,1086,2.52,4.15,0.9,1.27,290.0,50.0,1.0,0.0,214.0,86.2
22,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-1632.19,29.2,4.28,6157,5460,1283,259,50,176,560,1460,0.235,0.31,0.397,0.7070000000000001,2170,52,1086,3.74,3.93,1.31,1.35,153.0,165.0,0.0,0.0,204.2,123.2
23,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1632.19,29.2,4.28,6157,5460,1283,259,50,176,560,1460,0.235,0.31,0.397,0.7070000000000001,2170,52,1086,3.13,4.74,1.16,1.45,201.0,185.0,0.0,0.0,167.0,178.1
24,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1632.19,29.2,4.28,6157,5460,1283,259,50,176,560,1460,0.235,0.31,0.397,0.7070000000000001,2170,52,1086,2.52,3.21,0.9,1.08,290.0,199.0,1.0,0.0,214.0,207.2
25,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2012.74,28.4,3.84,6034,5507,1317,242,15,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,3.13,10.46,1.16,2.21,201.0,13.0,0.0,0.0,167.0,26.2
26,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2012.74,28.4,3.84,6034,5507,1317,242,15,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,2.52,5.55,0.9,1.62,290.0,74.0,1.0,0.0,214.0,84.1
27,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2012.74,28.4,3.84,6034,5507,1317,242,15,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,3.74,5.45,1.31,1.41,153.0,184.0,0.0,0.0,204.2,171.2
28,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2012.74,28.4,3.84,6034,5507,1317,242,15,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,2.88,4.88,1.03,1.38,276.0,74.0,1.0,0.0,200.1,103.1
29,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2012.74,28.4,3.84,6034,5507,1317,242,15,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,2.52,5.45,0.9,1.41,290.0,184.0,1.0,0.0,214.0,171.2
30,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2012.74,28.4,3.84,6034,5507,1317,242,15,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,3.74,5.92,1.31,1.53,153.0,62.0,0.0,0.0,204.2,65.1
31,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2012.74,28.4,3.84,6034,5507,1317,242,15,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,3.13,5.4,1.16,1.45,201.0,33.0,0.0,0.0,167.0,40.0
32,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2578.08,27.7,5.41,6302,5623,1509,355,31,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,3.86,6.08,1.17,1.77,142.0,66.0,0.0,0.0,128.1,74.0
33,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2578.08,27.7,5.41,6302,5623,1509,355,31,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,2.88,2.11,1.03,0.86,276.0,237.0,1.0,0.0,200.1,158.0
34,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2578.08,27.7,5.41,6302,5623,1509,355,31,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,2.52,3.58,0.9,1.14,290.0,177.0,1.0,0.0,214.0,176.0
35,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2578.08,27.7,5.41,6302,5623,1509,355,31,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,3.13,4.28,1.16,1.18,201.0,190.0,0.0,0.0,167.0,191.1
36,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2578.08,27.7,5.41,6302,5623,1509,355,31,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,2.88,3.58,1.03,1.14,276.0,177.0,1.0,0.0,200.1,176.0
37,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2578.08,27.7,5.41,6302,5623,1509,355,31,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,3.13,3.82,1.16,1.26,201.0,146.0,0.0,0.0,167.0,129.2
38,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2578.08,27.7,5.41,6302,5623,1509,355,31,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,3.74,4.28,1.31,1.18,153.0,190.0,0.0,0.0,204.2,191.1
39,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1513.59,26.5,4.05,6071,5523,1332,259,40,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,2.52,4.53,0.9,1.31,290.0,154.0,1.0,0.0,214.0,204.2
40,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1513.59,26.5,4.05,6071,5523,1332,259,40,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,3.74,6.13,1.31,1.48,153.0,125.0,0.0,0.0,204.2,173.1
41,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1513.59,26.5,4.05,6071,5523,1332,259,40,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,3.86,3.91,1.17,1.27,142.0,151.0,0.0,0.0,128.1,188.2
42,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1513.59,26.5,4.05,6071,5523,1332,259,40,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,2.52,4.18,0.9,1.26,290.0,90.0,1.0,0.0,214.0,120.2
43,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1513.59,26.5,4.05,6071,5523,1332,259,40,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,3.86,3.91,1.17,1.27,142.0,151.0,0.0,0.0,128.1,188.2
44,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1513.59,26.5,4.05,6071,5523,1332,259,40,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,3.13,4.53,1.16,1.31,201.0,154.0,0.0,0.0,167.0,204.2
45,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1513.59,26.5,4.05,6071,5523,1332,259,40,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,3.74,6.13,1.31,1.48,153.0,125.0,0.0,0.0,204.2,173.1
46,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1794.85,29.4,5.05,6300,5595,1447,297,19,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,3.13,3.02,1.16,1.16,201.0,207.0,0.0,1.0,167.0,200.0
47,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-1794.85,29.4,5.05,6300,5595,1447,297,19,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,3.74,2.89,1.31,0.99,153.0,222.0,0.0,1.0,204.2,215.0
48,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1794.85,29.4,5.05,6300,5595,1447,297,19,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,3.86,3.38,1.17,1.13,142.0,231.0,0.0,0.0,128.1,192.0
49,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1794.85,29.4,5.05,6300,5595,1447,297,19,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,3.13,3.02,1.16,1.16,201.0,207.0,0.0,1.0,167.0,200.0
50,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1794.85,29.4,5.05,6300,5595,1447,297,19,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,3.74,2.89,1.31,0.99,153.0,222.0,0.0,1.0,204.2,215.0
51,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1794.85,29.4,5.05,6300,5595,1447,297,19,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,3.86,3.38,1.17,1.13,142.0,231.0,0.0,0.0,128.1,192.0
52,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1794.85,29.4,5.05,6300,5595,1447,297,19,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,2.88,2.21,1.03,1.09,276.0,221.0,1.0,0.0,200.1,175.1
53,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1415.17,28.7,4.79,6178,5541,1418,280,42,210,507,1397,0.256,0.322,0.435,0.757,2412,51,1067,2.88,4.55,1.03,1.27,276.0,164.0,1.0,0.0,200.1,176.0
54,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1415.17,28.7,4.79,6178,5541,1418,280,42,210,507,1397,0.256,0.322,0.435,0.757,2412,51,1067,3.13,5.12,1.16,1.35,201.0,183.0,0.0,0.0,167.0,172.1
55,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-1415.17,28.7,4.79,6178,5541,1418,280,42,210,507,1397,0.256,0.322,0.435,0.757,2412,51,1067,2.52,3.77,0.9,1.2,290.0,230.0,1.0,0.0,214.0,196.0
56,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1415.17,28.7,4.79,6178,5541,1418,280,42,210,507,1397,0.256,0.322,0.435,0.757,2412,51,1067,2.88,4.55,1.03,1.27,276.0,164.0,1.0,0.0,200.1,176.0
58,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1781.36,27.9,3.89,6029,5494,1326,284,35,135,428,1341,0.24100000000000002,0.3,0.38,0.68,2085,52,1071,2.88,4.69,1.03,1.31,276.0,110.0,1.0,0.0,200.1,132.1
59,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-1781.36,27.9,3.89,6029,5494,1326,284,35,135,428,1341,0.24100000000000002,0.3,0.38,0.68,2085,52,1071,2.52,4.58,0.9,1.5,290.0,110.0,1.0,0.0,214.0,133.2
60,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1781.36,27.9,3.89,6029,5494,1326,284,35,135,428,1341,0.24100000000000002,0.3,0.38,0.68,2085,52,1071,2.52,4.58,0.9,1.5,290.0,110.0,1.0,0.0,214.0,133.2
61,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1781.36,27.9,3.89,6029,5494,1326,284,35,135,428,1341,0.24100000000000002,0.3,0.38,0.68,2085,52,1071,2.19,4.52,1.24,1.26,34.0,111.0,0.0,0.0,37.0,131.1
62,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1781.36,27.9,3.89,6029,5494,1326,284,35,135,428,1341,0.24100000000000002,0.3,0.38,0.68,2085,52,1071,2.88,5.68,1.03,1.47,276.0,51.0,1.0,0.0,200.1,44.1
64,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1037.17,28.6,3.94,6063,5505,1350,283,29,155,427,1310,0.245,0.305,0.392,0.6970000000000001,2156,67,1063,3.74,4.88,1.31,1.49,153.0,141.0,0.0,0.0,204.2,155.0
65,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1037.17,28.6,3.94,6063,5505,1350,283,29,155,427,1310,0.245,0.305,0.392,0.6970000000000001,2156,67,1063,3.86,3.08,1.17,1.3,142.0,96.0,0.0,0.0,128.1,140.1
66,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-1037.17,28.6,3.94,6063,5505,1350,283,29,155,427,1310,0.245,0.305,0.392,0.6970000000000001,2156,67,1063,3.74,4.88,1.31,1.49,153.0,141.0,0.0,0.0,204.2,155.0
67,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1037.17,28.6,3.94,6063,5505,1350,283,29,155,427,1310,0.245,0.305,0.392,0.6970000000000001,2156,67,1063,3.86,4.66,1.17,1.38,142.0,105.0,0.0,0.0,128.1,119.2
68,28.2,4.92,6146.0,5453.0,1390.0,278.0,18.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1037.17,28.6,3.94,6063,5505,1350,283,29,155,427,1310,0.245,0.305,0.392,0.6970000000000001,2156,67,1063,2.88,6.02,1.03,1.63,276.0,92.0,1.0,0.0,200.1,127.0
